Texas,California,81.5,-8,09/17/2016,2016-09-17 20:00:32.535909
Utah,San Jose State,46.5,-13,09/17/2016,2016-09-17 20:12:07.124391
UCLA,BYU,51,-3.5,09/17/2016,2016-09-17 20:36:13.587237
UCLA,BYU,51.5,-3.5,09/17/2016,2016-09-17 20:48:16.857227
UCLA,BYU,52,-3.5,09/17/2016,2016-09-17 21:24:18.315879
Texas,California,81.5,-8.5,09/17/2016,2016-09-17 21:30:10.711865
Hawaii,Arizona,63.5,+23.5,09/17/2016,2016-09-17 21:54:17.194450
Hawaii,Arizona,63,+23.5,09/17/2016,2016-09-17 22:00:10.456373
Texas,California,81,-8.5,09/17/2016,2016-09-17 22:24:19.558403
Clemson,Georgia Tech,58.5,-10,09/21/2016,2016-09-22 00:00:27.248851
Clemson,Georgia Tech,58.5,-10,09/22/2016,2016-09-22 12:00:24.785022
Clemson,Georgia Tech,59,-10,09/22/2016,2016-09-22 14:06:15.886835
Clemson,Georgia Tech,58.5,-10.5,09/22/2016,2016-09-22 18:00:20.225632
Clemson,Georgia Tech,59,-10.5,09/22/2016,2016-09-22 18:18:21.419670
Clemson,Georgia Tech,58,-10.5,09/22/2016,2016-09-22 19:24:26.495208
Wyoming,Eastern Michigan,62.5,-3,09/22/2016,2016-09-23 00:00:23.138239
TCU,SMU,64.5,-20,09/22/2016,2016-09-23 00:00:23.138239
USC,Utah,46.5,+3.5,09/22/2016,2016-09-23 00:00:23.138239
Wyoming,Eastern Michigan,61.5,-3.5,09/23/2016,2016-09-23 12:00:17.869904
TCU,SMU,66,-21.5,09/23/2016,2016-09-23 12:00:17.869904
USC,Utah,46.5,+3,09/23/2016,2016-09-23 12:00:17.869904
Wyoming,Eastern Michigan,61.5,-4,09/23/2016,2016-09-23 15:18:09.262822
TCU,SMU,66.5,-21.5,09/23/2016,2016-09-23 15:18:09.262822
Wyoming,Eastern Michigan,61.5,-4.5,09/23/2016,2016-09-23 15:24:09.963397
USC,Utah,46,+3,09/23/2016,2016-09-23 16:30:22.416386
TCU,SMU,67,-21.5,09/23/2016,2016-09-23 16:54:16.924817
TCU,SMU,68,-21.5,09/23/2016,2016-09-23 17:00:30.961063
Wyoming,Eastern Michigan,61.5,-5,09/23/2016,2016-09-23 17:24:10.060006
TCU,SMU,68.5,-21.5,09/23/2016,2016-09-23 17:30:21.765356
Wyoming,Eastern Michigan,61.5,-5.5,09/23/2016,2016-09-23 17:54:15.595756
Wyoming,Eastern Michigan,62,-5.5,09/23/2016,2016-09-23 18:06:18.386607
TCU,SMU,69,-21.5,09/23/2016,2016-09-23 18:12:22.485613
USC,Utah,45.5,+3,09/23/2016,2016-09-23 18:24:23.751023
USC,Utah,45,+3,09/23/2016,2016-09-23 18:30:23.455420
Wyoming,Eastern Michigan,61,-5.5,09/23/2016,2016-09-23 18:48:21.142629
Wyoming,Eastern Michigan,61,-6,09/23/2016,2016-09-23 19:00:23.482309
Wyoming,Eastern Michigan,60,-6,09/23/2016,2016-09-23 19:24:19.499725
TCU,SMU,69,-22,09/23/2016,2016-09-23 19:54:14.434528
Iowa,Rutgers,56,-14,09/23/2016,2016-09-24 00:00:19.385187
San Jose State,Iowa State,53.5,+7,09/24/2016,2016-09-24 00:00:19.385187
Colorado State,Minnesota,56,+17,09/23/2016,2016-09-24 00:00:19.385187
Charlotte,Temple,53.5,+27,09/24/2016,2016-09-24 00:00:19.385187
Kent State,Alabama,50.5,+44,09/23/2016,2016-09-24 00:00:19.385187
Wisconsin,Michigan State,41,+4,09/23/2016,2016-09-24 00:00:19.385187
Nevada,Purdue,60,+5.5,09/23/2016,2016-09-24 00:00:19.385187
Georgia,Mississippi,62,+7,09/23/2016,2016-09-24 00:00:19.385187
Florida State,South Florida,63,-6,09/23/2016,2016-09-24 00:00:19.385187
Central Michigan,Virginia,49.5,-3.5,09/23/2016,2016-09-24 00:00:19.385187
East Carolina,Virginia Tech,58,+13,09/23/2016,2016-09-24 00:00:19.385187
Syracuse,Connecticut,58,+3,09/23/2016,2016-09-24 00:00:19.385187
Penn State,Michigan,57,+18,09/23/2016,2016-09-24 00:00:19.385187
Wake Forest,Indiana,45.5,+7.5,09/23/2016,2016-09-24 00:00:19.385187
Mississippi State,Massachusetts,47.5,-22,09/23/2016,2016-09-24 00:00:19.385187
BYU,West Virginia,51,+7,09/23/2016,2016-09-24 00:00:19.385187
Appalachian State,Akron,58,-5.5,09/23/2016,2016-09-24 00:00:19.385187
Pittsburgh,North Carolina,68,+7,09/23/2016,2016-09-24 00:00:19.385187
Duke,Notre Dame,60.5,+20.5,09/23/2016,2016-09-24 00:00:19.385187
Miami Ohio,Cincinnati,57,+17,09/23/2016,2016-09-24 00:00:19.385187
Tex San Antonio,Old Dominion,51.5,+4.5,09/23/2016,2016-09-24 00:00:19.385187
Florida,Tennessee,42.5,+5,09/23/2016,2016-09-24 00:00:19.385187
Boise State,Oregon State,61,-13.5,09/23/2016,2016-09-24 00:00:19.385187
Vanderbilt,Western Kentucky,51,+7.5,09/23/2016,2016-09-24 00:00:19.385187
Tulsa,Fresno State,66,-14.5,09/23/2016,2016-09-24 00:00:19.385187
Colorado,Oregon,69.5,+11,09/23/2016,2016-09-24 00:00:19.385187
Ball State,Florida Atlantic,55,-3.5,09/23/2016,2016-09-24 00:00:19.385187
North Texas,Rice,53.5,+7.5,09/23/2016,2016-09-24 00:00:19.385187
LSU,Auburn,44,-3.5,09/23/2016,2016-09-24 00:00:19.385187
Central Florida,Florida International,54,-7,09/23/2016,2016-09-24 00:00:19.385187
Army,Buffalo,51.5,-14,09/23/2016,2016-09-24 00:00:19.385187
Georgia Southern,Western Michigan,53.5,+7.5,09/23/2016,2016-09-24 00:00:19.385187
New Mexico State,Troy,65.5,+20,09/23/2016,2016-09-24 00:00:19.385187
Louisiana Tech,Middle Tennessee State,70,+5,09/23/2016,2016-09-24 00:00:19.385187
Houston,Texas State,65.5,-34,09/23/2016,2016-09-24 00:00:19.385187
Oklahoma State,Baylor,74,+8.5,09/23/2016,2016-09-24 00:00:19.385187
South Carolina,Kentucky,60,+2,09/23/2016,2016-09-24 00:00:19.385187
Nebraska,Northwestern,48,-8,09/23/2016,2016-09-24 00:00:19.385187
Southern Miss,UTEP,58,-11,09/23/2016,2016-09-24 00:00:19.385187
Louisville,Marshall,75.5,-28.5,09/23/2016,2016-09-24 00:00:19.385187
UL - Lafayette,Tulane,47,+5.5,09/23/2016,2016-09-24 00:00:19.385187
Bowling Green,Memphis,67,+17,09/23/2016,2016-09-24 00:00:19.385187
Stanford,UCLA,46.5,-3.5,09/23/2016,2016-09-24 00:00:19.385187
Arkansas,Texas A&M,49.5,+6,09/23/2016,2016-09-24 00:00:19.385187
Idaho,UNLV,63,+15.5,09/23/2016,2016-09-24 00:00:19.385187
California,Arizona State,83.5,+3.5,09/23/2016,2016-09-24 00:00:19.385187
Air Force,Utah State,53.5,-4.5,09/23/2016,2016-09-24 00:00:19.385187
Washington,Arizona,58,-14,09/23/2016,2016-09-24 00:00:19.385187
Louisiana Tech,Middle Tennessee State,70.5,+5,09/23/2016,2016-09-24 00:18:05.785542
Oklahoma State,Baylor,74.5,+8.5,09/23/2016,2016-09-24 00:18:05.785542
South Carolina,Kentucky,59.5,+2,09/23/2016,2016-09-24 00:24:22.044356
Southern Miss,UTEP,58,-11.5,09/23/2016,2016-09-24 00:48:15.404921
Iowa,Rutgers,56.5,-16,09/24/2016,2016-09-24 12:00:26.641898
Colorado State,Minnesota,56,+17.5,09/24/2016,2016-09-24 12:00:26.641898
Kent State,Alabama,50,+42,09/24/2016,2016-09-24 12:00:26.641898
Wisconsin,Michigan State,42.5,+4.5,09/24/2016,2016-09-24 12:00:26.641898
Nevada,Purdue,59.5,+3.5,09/24/2016,2016-09-24 12:00:26.641898
Georgia,Mississippi,61.5,+7,09/24/2016,2016-09-24 12:00:26.641898
Central Michigan,Virginia,51.5,-6,09/24/2016,2016-09-24 12:00:26.641898
East Carolina,Virginia Tech,58,+14.5,09/24/2016,2016-09-24 12:00:26.641898
Syracuse,Connecticut,57.5,+2,09/24/2016,2016-09-24 12:00:26.641898
Penn State,Michigan,57,+17,09/24/2016,2016-09-24 12:00:26.641898
Wake Forest,Indiana,46.5,+7.5,09/24/2016,2016-09-24 12:00:26.641898
Mississippi State,Massachusetts,47.5,-22,09/24/2016,2016-09-24 12:00:26.641898
BYU,West Virginia,51.5,+7,09/24/2016,2016-09-24 12:00:26.641898
Appalachian State,Akron,56.5,-5.5,09/24/2016,2016-09-24 12:00:26.641898
Pittsburgh,North Carolina,66.5,+6.5,09/24/2016,2016-09-24 12:00:26.641898
Duke,Notre Dame,60.5,+21,09/24/2016,2016-09-24 12:00:26.641898
Miami Ohio,Cincinnati,57,+15,09/24/2016,2016-09-24 12:00:26.641898
Tex San Antonio,Old Dominion,50.5,+5,09/24/2016,2016-09-24 12:00:26.641898
Florida,Tennessee,41,+5,09/24/2016,2016-09-24 12:00:26.641898
Boise State,Oregon State,62,-14.5,09/24/2016,2016-09-24 12:00:26.641898
Vanderbilt,Western Kentucky,50.5,+8,09/24/2016,2016-09-24 12:00:26.641898
Tulsa,Fresno State,66,-14.5,09/24/2016,2016-09-24 12:00:26.641898
Colorado,Oregon,70,+10.5,09/24/2016,2016-09-24 12:00:26.641898
Ball State,Florida Atlantic,55,-3,09/24/2016,2016-09-24 12:00:26.641898
North Texas,Rice,54,+7,09/24/2016,2016-09-24 12:00:26.641898
LSU,Auburn,44.5,-3.5,09/24/2016,2016-09-24 12:00:26.641898
Central Florida,Florida International,55,-9,09/24/2016,2016-09-24 12:00:26.641898
Army,Buffalo,51.5,-14,09/24/2016,2016-09-24 12:00:26.641898
Georgia Southern,Western Michigan,54.5,+7.5,09/24/2016,2016-09-24 12:00:26.641898
New Mexico State,Troy,65.5,+20.5,09/24/2016,2016-09-24 12:00:26.641898
Louisiana Tech,Middle Tennessee State,71,+4.5,09/24/2016,2016-09-24 12:00:26.641898
Houston,Texas State,64.5,-31.5,09/24/2016,2016-09-24 12:00:26.641898
Oklahoma State,Baylor,74.5,+7.5,09/24/2016,2016-09-24 12:00:26.641898
South Carolina,Kentucky,59.5,+2,09/24/2016,2016-09-24 12:00:26.641898
Nebraska,Northwestern,48,-7.5,09/24/2016,2016-09-24 12:00:26.641898
Southern Miss,UTEP,56.5,-13,09/24/2016,2016-09-24 12:00:26.641898
Louisville,Marshall,72,-31,09/24/2016,2016-09-24 12:00:26.641898
UL - Lafayette,Tulane,47,+3.5,09/24/2016,2016-09-24 12:00:26.641898
Bowling Green,Memphis,67.5,+17.5,09/24/2016,2016-09-24 12:00:26.641898
Stanford,UCLA,47,-2,09/24/2016,2016-09-24 12:00:26.641898
Arkansas,Texas A&M,50,+6,09/24/2016,2016-09-24 12:00:26.641898
Idaho,UNLV,61.5,+15,09/24/2016,2016-09-24 12:00:26.641898
California,Arizona State,85,+4,09/24/2016,2016-09-24 12:00:26.641898
Air Force,Utah State,53,-5,09/24/2016,2016-09-24 12:00:26.641898
Washington,Arizona,58,-15,09/24/2016,2016-09-24 12:00:26.641898
Florida State,South Florida,65,-5,09/24/2016,2016-09-24 12:06:12.332727
Central Michigan,Virginia,53,-6,09/24/2016,2016-09-24 12:06:12.332727
Stanford,UCLA,47,-2.5,09/24/2016,2016-09-24 12:06:12.332727
Nebraska,Northwestern,48,-9,09/24/2016,2016-09-24 12:18:22.390556
Penn State,Michigan,57,+17.5,09/24/2016,2016-09-24 12:24:14.482206
Army,Buffalo,51.5,-14.5,09/24/2016,2016-09-24 12:24:14.482206
Wake Forest,Indiana,47.5,+7.5,09/24/2016,2016-09-24 12:36:08.209632
Pittsburgh,North Carolina,67,+6.5,09/24/2016,2016-09-24 12:36:08.209632
Army,Buffalo,51,-14.5,09/24/2016,2016-09-24 12:36:08.209632
Georgia Southern,Western Michigan,55,+7.5,09/24/2016,2016-09-24 12:36:08.209632
Oklahoma State,Baylor,73.5,+7.5,09/24/2016,2016-09-24 12:36:08.209632
Oklahoma State,Baylor,73.5,+7,09/24/2016,2016-09-24 12:42:14.018303
Arkansas,Texas A&M,50.5,+6,09/24/2016,2016-09-24 12:42:14.018303
Washington,Arizona,58.5,-15,09/24/2016,2016-09-24 12:42:14.018303
Ball State,Florida Atlantic,54.5,-3,09/24/2016,2016-09-24 12:48:08.091531
Syracuse,Connecticut,57.5,+1.5,09/24/2016,2016-09-24 13:00:27.414007
Wake Forest,Indiana,48,+7.5,09/24/2016,2016-09-24 13:00:27.414007
Ball State,Florida Atlantic,54,-3,09/24/2016,2016-09-24 13:00:27.414007
Georgia Southern,Western Michigan,55,+8,09/24/2016,2016-09-24 13:00:27.414007
Pittsburgh,North Carolina,67,+7,09/24/2016,2016-09-24 13:06:21.740072
Vanderbilt,Western Kentucky,50.5,+9,09/24/2016,2016-09-24 13:06:21.740072
Louisville,Marshall,71,-31,09/24/2016,2016-09-24 13:12:24.807654
Central Florida,Florida International,55,-9.5,09/24/2016,2016-09-24 13:54:26.453987
BYU,West Virginia,52,+7,09/24/2016,2016-09-24 14:00:31.510874
Duke,Notre Dame,60.5,+20,09/24/2016,2016-09-24 14:00:31.510874
Tex San Antonio,Old Dominion,50.5,+6,09/24/2016,2016-09-24 14:00:31.510874
Boise State,Oregon State,62,-16,09/24/2016,2016-09-24 14:00:31.510874
Air Force,Utah State,53,-6,09/24/2016,2016-09-24 14:00:31.510874
Tex San Antonio,Old Dominion,50,+6,09/24/2016,2016-09-24 14:06:23.402706
Florida,Tennessee,41,+4,09/24/2016,2016-09-24 14:06:23.402706
Appalachian State,Akron,56.5,-6,09/24/2016,2016-09-24 14:12:19.089433
Pittsburgh,North Carolina,66.5,+7,09/24/2016,2016-09-24 14:12:19.089433
Florida,Tennessee,41,+3.5,09/24/2016,2016-09-24 14:12:19.089433
Southern Miss,UTEP,56.5,-13.5,09/24/2016,2016-09-24 14:12:19.089433
Mississippi State,Massachusetts,48,-22,09/24/2016,2016-09-24 14:18:21.394508
BYU,West Virginia,53,+7,09/24/2016,2016-09-24 14:18:21.394508
Wake Forest,Indiana,48,+7,09/24/2016,2016-09-24 14:24:20.850596
Boise State,Oregon State,61.5,-16,09/24/2016,2016-09-24 14:24:20.850596
Wake Forest,Indiana,48.5,+7,09/24/2016,2016-09-24 14:30:13.422637
Mississippi State,Massachusetts,49,-22,09/24/2016,2016-09-24 14:30:13.422637
Colorado,Oregon,70.5,+10.5,09/24/2016,2016-09-24 14:30:13.422637
LSU,Auburn,45.5,-3.5,09/24/2016,2016-09-24 14:42:07.328561
Louisiana Tech,Middle Tennessee State,71,+4,09/24/2016,2016-09-24 14:42:07.328561
Boise State,Oregon State,61,-16,09/24/2016,2016-09-24 14:48:17.833971
Army,Buffalo,51,-14,09/24/2016,2016-09-24 14:48:17.833971
Florida,Tennessee,41.5,+4,09/24/2016,2016-09-24 14:54:13.594229
Duke,Notre Dame,60.5,+20.5,09/24/2016,2016-09-24 15:00:29.236929
Miami Ohio,Cincinnati,55.5,+15,09/24/2016,2016-09-24 15:00:29.236929
Appalachian State,Akron,56.5,-5,09/24/2016,2016-09-24 15:00:29.236929
Vanderbilt,Western Kentucky,50.5,+9.5,09/24/2016,2016-09-24 15:00:29.236929
Houston,Texas State,64.5,-32,09/24/2016,2016-09-24 15:00:29.236929
Tulsa,Fresno State,66,-15,09/24/2016,2016-09-24 15:06:17.089528
Miami Ohio,Cincinnati,54.5,+13.5,09/24/2016,2016-09-24 15:12:16.628975
Pittsburgh,North Carolina,67.5,+7,09/24/2016,2016-09-24 15:18:15.309783
Duke,Notre Dame,61,+20.5,09/24/2016,2016-09-24 15:18:15.309783
Pittsburgh,North Carolina,68,+7,09/24/2016,2016-09-24 15:24:25.250789
Duke,Notre Dame,61,+21,09/24/2016,2016-09-24 15:24:25.250789
Tulsa,Fresno State,66,-15.5,09/24/2016,2016-09-24 15:24:25.250789
Penn State,Michigan,57,+16.5,09/24/2016,2016-09-24 15:30:14.590989
BYU,West Virginia,53,+8,09/24/2016,2016-09-24 15:30:14.590989
Appalachian State,Akron,56.5,-4.5,09/24/2016,2016-09-24 15:30:14.590989
South Carolina,Kentucky,59,+2,09/24/2016,2016-09-24 15:30:14.590989
Arkansas,Texas A&M,50.5,+6.5,09/24/2016,2016-09-24 15:30:14.590989
Duke,Notre Dame,61,+21.5,09/24/2016,2016-09-24 15:36:12.672614
Oklahoma State,Baylor,74,+7,09/24/2016,2016-09-24 15:36:12.672614
Georgia Southern,Western Michigan,55.5,+8,09/24/2016,2016-09-24 15:54:24.891720
Central Florida,Florida International,54,-9.5,09/24/2016,2016-09-24 16:06:05.525248
Tulsa,Fresno State,66,-16,09/24/2016,2016-09-24 16:12:22.362481
Central Florida,Florida International,53.5,-9.5,09/24/2016,2016-09-24 16:12:22.362481
UL - Lafayette,Tulane,47,+3,09/24/2016,2016-09-24 16:12:22.362481
Vanderbilt,Western Kentucky,50,+9.5,09/24/2016,2016-09-24 16:18:18.188568
Tulsa,Fresno State,66,-16.5,09/24/2016,2016-09-24 16:18:18.188568
Colorado,Oregon,70.5,+9.5,09/24/2016,2016-09-24 16:18:18.188568
Central Florida,Florida International,53,-9.5,09/24/2016,2016-09-24 16:18:18.188568
Georgia Southern,Western Michigan,56,+8,09/24/2016,2016-09-24 16:18:18.188568
Vanderbilt,Western Kentucky,50,+9,09/24/2016,2016-09-24 16:24:12.425506
Central Florida,Florida International,52.5,-9.5,09/24/2016,2016-09-24 16:24:12.425506
Army,Buffalo,50.5,-14,09/24/2016,2016-09-24 16:24:12.425506
Houston,Texas State,64,-32,09/24/2016,2016-09-24 16:24:12.425506
LSU,Auburn,46,-3.5,09/24/2016,2016-09-24 16:30:20.227071
Stanford,UCLA,47.5,-2,09/24/2016,2016-09-24 16:30:20.227071
Central Florida,Florida International,52.5,-10,09/24/2016,2016-09-24 16:36:07.710089
South Carolina,Kentucky,58,+2,09/24/2016,2016-09-24 16:36:07.710089
Louisville,Marshall,71,-31.5,09/24/2016,2016-09-24 16:36:07.710089
Colorado,Oregon,71.5,+9.5,09/24/2016,2016-09-24 16:42:19.563318
Bowling Green,Memphis,66.5,+17.5,09/24/2016,2016-09-24 16:42:19.563318
California,Arizona State,85.5,+3.5,09/24/2016,2016-09-24 16:42:19.563318
Colorado,Oregon,72,+9.5,09/24/2016,2016-09-24 16:48:13.884816
Georgia Southern,Western Michigan,56.5,+8.5,09/24/2016,2016-09-24 16:48:13.884816
Southern Miss,UTEP,57.5,-13.5,09/24/2016,2016-09-24 16:48:13.884816
UL - Lafayette,Tulane,46.5,+3,09/24/2016,2016-09-24 16:48:13.884816
Colorado,Oregon,72.5,+9.5,09/24/2016,2016-09-24 17:00:16.964866
Central Florida,Florida International,52,-10,09/24/2016,2016-09-24 17:00:16.964866
Georgia Southern,Western Michigan,58,+8.5,09/24/2016,2016-09-24 17:00:16.964866
Arkansas,Texas A&M,51,+6.5,09/24/2016,2016-09-24 17:00:16.964866
Colorado,Oregon,72.5,+11,09/24/2016,2016-09-24 17:12:17.988110
Stanford,UCLA,47.5,-2.5,09/24/2016,2016-09-24 17:12:17.988110
Colorado,Oregon,70.5,+13,09/24/2016,2016-09-24 17:18:21.488123
Southern Miss,UTEP,59,-13.5,09/24/2016,2016-09-24 17:18:21.488123
Colorado,Oregon,70,+14,09/24/2016,2016-09-24 17:24:12.412682
California,Arizona State,86,+3.5,09/24/2016,2016-09-24 17:24:12.412682
North Texas,Rice,55,+7,09/24/2016,2016-09-24 17:30:23.120003
Georgia Southern,Western Michigan,55.5,+8.5,09/24/2016,2016-09-24 18:00:29.510982
Ball State,Florida Atlantic,53.5,-3.5,09/24/2016,2016-09-24 18:06:15.893471
Army,Buffalo,50.5,-13.5,09/24/2016,2016-09-24 18:12:12.733375
Georgia Southern,Western Michigan,55.5,+9,09/24/2016,2016-09-24 18:12:12.733375
Louisiana Tech,Middle Tennessee State,70,+4,09/24/2016,2016-09-24 18:30:12.683879
Oklahoma State,Baylor,74.5,+6.5,09/24/2016,2016-09-24 18:48:25.207026
Louisiana Tech,Middle Tennessee State,70,+4.5,09/24/2016,2016-09-24 18:54:08.941050
Oklahoma State,Baylor,74.5,+7,09/24/2016,2016-09-24 19:12:22.991727
Stanford,UCLA,47.5,-3,09/24/2016,2016-09-24 19:30:09.405184
Nebraska,Northwestern,48,-8,09/24/2016,2016-09-24 19:36:23.739830
Southern Miss,UTEP,59,-14,09/24/2016,2016-09-24 19:36:23.739830
California,Arizona State,86.5,+3.5,09/24/2016,2016-09-24 19:36:23.739830
Arkansas,Texas A&M,51.5,+6.5,09/24/2016,2016-09-24 19:42:18.326386
Washington,Arizona,58.5,-16,09/24/2016,2016-09-24 19:48:15.223493
Stanford,UCLA,47,-3,09/24/2016,2016-09-24 20:00:18.488578
Arkansas,Texas A&M,52,+6.5,09/24/2016,2016-09-24 20:30:14.631669
California,Arizona State,87,+3.5,09/24/2016,2016-09-24 21:30:24.257618
California,Arizona State,87,+4,09/24/2016,2016-09-24 21:36:11.040698
Washington,Arizona,58.5,-17,09/24/2016,2016-09-24 21:48:11.619315
Air Force,Utah State,53.5,-6,09/24/2016,2016-09-24 22:00:12.553279
Connecticut,Houston,51,+29.5,09/29/2016,2016-09-29 00:00:10.498876
Kansas,Texas Tech,81,+28.5,09/29/2016,2016-09-29 00:00:10.498876
Connecticut,Houston,50,+28.5,09/29/2016,2016-09-29 12:00:22.505790
Kansas,Texas Tech,80.5,+27.5,09/29/2016,2016-09-29 12:00:22.505790
Kansas,Texas Tech,80.5,+28,09/29/2016,2016-09-29 14:06:09.365684
Kansas,Texas Tech,80,+28,09/29/2016,2016-09-29 14:24:21.397433
Connecticut,Houston,50.5,+28.5,09/29/2016,2016-09-29 17:18:16.613592
Connecticut,Houston,50,+28,09/29/2016,2016-09-29 17:30:20.188745
Connecticut,Houston,50,+27.5,09/29/2016,2016-09-29 17:48:11.382750
Connecticut,Houston,50.5,+28,09/29/2016,2016-09-29 18:36:14.169428
Kansas,Texas Tech,79.5,+28,09/29/2016,2016-09-29 20:30:13.284865
Kansas,Texas Tech,79,+28,09/29/2016,2016-09-29 20:36:19.910231
Stanford,Washington,44.5,+3.5,09/30/2016,2016-09-30 00:00:23.229233
Toledo,BYU,53,+4,09/30/2016,2016-09-30 00:00:23.229233
Stanford,Washington,45.5,+3,09/30/2016,2016-09-30 12:00:31.901505
Toledo,BYU,52,+4,09/30/2016,2016-09-30 12:00:31.901505
Stanford,Washington,45.5,+3.5,09/30/2016,2016-09-30 12:18:24.481623
Stanford,Washington,46,+3.5,09/30/2016,2016-09-30 18:06:21.980800
Stanford,Washington,46.5,+3.5,09/30/2016,2016-09-30 18:18:13.347157
Toledo,BYU,52,+3.5,09/30/2016,2016-09-30 18:18:13.347157
Stanford,Washington,47,+3.5,09/30/2016,2016-09-30 19:36:20.149919
Toledo,BYU,51.5,+3,09/30/2016,2016-09-30 22:12:24.059442
Northwestern,Iowa,43,+13.5,10/01/2016,2016-10-01 00:00:12.169824
Rutgers,Ohio State,60,+39,10/01/2016,2016-10-01 00:00:12.169824
Notre Dame,Syracuse,73,-10,10/01/2016,2016-10-01 00:00:12.169824
SMU,Temple,52.5,+13,10/01/2016,2016-10-01 00:00:12.169824
Central Florida,East Carolina,61.5,+3.5,10/01/2016,2016-10-01 00:00:12.169824
Miami Florida,Georgia Tech,53.5,-8,10/01/2016,2016-10-01 00:00:12.169824
Georgia State,Appalachian State,52,+19,10/01/2016,2016-10-01 00:00:12.169824
Florida,Vanderbilt,41,-11,10/01/2016,2016-10-01 00:00:12.169824
Texas,Oklahoma State,71,+2,10/01/2016,2016-10-01 00:00:12.169824
Baylor,Iowa State,61,-17.5,10/01/2016,2016-10-01 00:00:12.169824
Virginia,Duke,62,+3.5,10/01/2016,2016-10-01 00:00:12.169824
Buffalo,Boston College,39.5,+19,10/01/2016,2016-10-01 00:00:12.169824
Ohio,Miami Ohio,52,-3,10/01/2016,2016-10-01 00:00:12.169824
Oregon State,Colorado,59,+19.5,10/01/2016,2016-10-01 00:00:12.169824
Eastern Michigan,Bowling Green,66,+2,10/01/2016,2016-10-01 00:00:12.169824
Tulane,Massachusetts,42.5,-2.5,10/01/2016,2016-10-01 00:00:12.169824
Minnesota,Penn State,56,+3,10/01/2016,2016-10-01 00:00:12.169824
Kansas State,West Virginia,54,+2.5,10/01/2016,2016-10-01 00:00:12.169824
Northern Illinois,Ball State,58,+4.5,10/01/2016,2016-10-01 00:00:12.169824
Akron,Kent State,53,-7,10/01/2016,2016-10-01 00:00:12.169824
Purdue,Maryland,57,+10.5,10/01/2016,2016-10-01 00:00:12.169824
Illinois,Nebraska,53,+20.5,10/01/2016,2016-10-01 00:00:12.169824
Wisconsin,Michigan,45.5,+10.5,10/01/2016,2016-10-01 00:00:12.169824
North Carolina,Florida State,71,+11,10/01/2016,2016-10-01 00:00:12.169824
UL - Monroe,Auburn,56.5,+32.5,10/01/2016,2016-10-01 00:00:12.169824
Navy,Air Force,47.5,+7,10/01/2016,2016-10-01 00:00:12.169824
Tennessee,Georgia,52.5,-4,10/01/2016,2016-10-01 00:00:12.169824
Wake Forest,NC State,48,+12,10/01/2016,2016-10-01 00:00:12.169824
Texas A&M,South Carolina,48,-18,10/01/2016,2016-10-01 00:00:12.169824
San Jose State,New Mexico,53,+11.5,10/01/2016,2016-10-01 00:00:12.169824
Oklahoma,TCU,69.5,-3.5,10/01/2016,2016-10-01 00:00:12.169824
Troy,Idaho,58.5,-14,10/01/2016,2016-10-01 00:00:12.169824
Old Dominion,Charlotte,60,-8.5,10/01/2016,2016-10-01 00:00:12.169824
Utah,California,65.5,+2,10/01/2016,2016-10-01 00:00:12.169824
Memphis,Mississippi,69.5,+15,10/01/2016,2016-10-01 00:00:12.169824
South Florida,Cincinnati,63.5,-5,10/01/2016,2016-10-01 00:00:12.169824
Middle Tennessee State,North Texas,63.5,-16,10/01/2016,2016-10-01 00:00:12.169824
UTEP,Louisiana Tech,56.5,+22,10/01/2016,2016-10-01 00:00:12.169824
Florida Atlantic,Florida International,53,-5.5,10/01/2016,2016-10-01 00:00:12.169824
Western Michigan,Central Michigan,58,-4,10/01/2016,2016-10-01 00:00:12.169824
Rice,Southern Miss,59,+25,10/01/2016,2016-10-01 00:00:12.169824
Kentucky,Alabama,57.5,+36,10/01/2016,2016-10-01 00:00:12.169824
Marshall,Pittsburgh,65.5,+16,10/01/2016,2016-10-01 00:00:12.169824
Missouri,LSU,54,+12,10/01/2016,2016-10-01 00:00:12.169824
Louisville,Clemson,68.5,-1.5,10/01/2016,2016-10-01 00:00:12.169824
Michigan State,Indiana,52.5,-6.5,10/01/2016,2016-10-01 00:00:12.169824
San Diego State,South Alabama,51.5,-19.5,10/01/2016,2016-10-01 00:00:12.169824
UL - Lafayette,New Mexico State,65,-5,10/01/2016,2016-10-01 00:00:12.169824
Arizona State,USC,65,+10,10/01/2016,2016-10-01 00:00:12.169824
Oregon,Washington State,76,-2.5,10/01/2016,2016-10-01 00:00:12.169824
Wyoming,Colorado State,54,+6,10/01/2016,2016-10-01 00:00:12.169824
Utah State,Boise State,59,+21.5,10/01/2016,2016-10-01 00:00:12.169824
Arizona,UCLA,58.5,+13.5,10/01/2016,2016-10-01 00:00:12.169824
Fresno State,UNLV,58.5,+9.5,10/01/2016,2016-10-01 00:00:12.169824
Northwestern,Iowa,44.5,+11,10/01/2016,2016-10-01 12:00:29.362514
Rutgers,Ohio State,59.5,+39.5,10/01/2016,2016-10-01 12:00:29.362514
Notre Dame,Syracuse,74.5,-14,10/01/2016,2016-10-01 12:00:29.362514
SMU,Temple,52.5,+12.5,10/01/2016,2016-10-01 12:00:29.362514
Central Florida,East Carolina,62,+3.5,10/01/2016,2016-10-01 12:00:29.362514
